LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,ULC,EMP,PC_CHGPP,Q,1975-Q2,4.543954,
FRA,ULC,EMP,PC_CHGPP,Q,1975-Q3,3.560498,
FRA,ULC,EMP,PC_CHGPP,Q,1975-Q4,1.135397,
FRA,ULC,EMP,PC_CHGPP,Q,1976-Q1,2.735169,
FRA,ULC,EMP,PC_CHGPP,Q,1976-Q2,2.599832,
FRA,ULC,EMP,PC_CHGPP,Q,1976-Q3,2.737551,
FRA,ULC,EMP,PC_CHGPP,Q,1976-Q4,2.695459,
FRA,ULC,EMP,PC_CHGPP,Q,1977-Q1,1.814824,
FRA,ULC,EMP,PC_CHGPP,Q,1977-Q2,2.309814,
FRA,ULC,EMP,PC_CHGPP,Q,1977-Q3,1.783791,
FRA,ULC,EMP,PC_CHGPP,Q,1977-Q4,2.398766,
FRA,ULC,EMP,PC_CHGPP,Q,1978-Q1,1.67724,
FRA,ULC,EMP,PC_CHGPP,Q,1978-Q2,2.004104,
FRA,ULC,EMP,PC_CHGPP,Q,1978-Q3,2.403379,
FRA,ULC,EMP,PC_CHGPP,Q,1978-Q4,2.063763,
FRA,ULC,EMP,PC_CHGPP,Q,1979-Q1,1.846676,
FRA,ULC,EMP,PC_CHGPP,Q,1979-Q2,2.79294,
FRA,ULC,EMP,PC_CHGPP,Q,1979-Q3,2.112297,
FRA,ULC,EMP,PC_CHGPP,Q,1979-Q4,3.263778,
FRA,ULC,EMP,PC_CHGPP,Q,1980-Q1,3.395032,
FRA,ULC,EMP,PC_CHGPP,Q,1980-Q2,4.258283,
FRA,ULC,EMP,PC_CHGPP,Q,1980-Q3,3.214472,
FRA,ULC,EMP,PC_CHGPP,Q,1980-Q4,2.93915,
FRA,ULC,EMP,PC_CHGPP,Q,1981-Q1,2.459715,
FRA,ULC,EMP,PC_CHGPP,Q,1981-Q2,2.706029,
FRA,ULC,EMP,PC_CHGPP,Q,1981-Q3,2.64881,
FRA,ULC,EMP,PC_CHGPP,Q,1981-Q4,3.487832,
FRA,ULC,EMP,PC_CHGPP,Q,1982-Q1,3.486832,
FRA,ULC,EMP,PC_CHGPP,Q,1982-Q2,2.132142,
FRA,ULC,EMP,PC_CHGPP,Q,1982-Q3,2.050359,
FRA,ULC,EMP,PC_CHGPP,Q,1982-Q4,1.495944,
FRA,ULC,EMP,PC_CHGPP,Q,1983-Q1,2.329743,
FRA,ULC,EMP,PC_CHGPP,Q,1983-Q2,1.98307,
FRA,ULC,EMP,PC_CHGPP,Q,1983-Q3,2.282519,
FRA,ULC,EMP,PC_CHGPP,Q,1983-Q4,1.56295,
FRA,ULC,EMP,PC_CHGPP,Q,1984-Q1,0.9792634,
FRA,ULC,EMP,PC_CHGPP,Q,1984-Q2,1.575004,
FRA,ULC,EMP,PC_CHGPP,Q,1984-Q3,-0.1401852,
FRA,ULC,EMP,PC_CHGPP,Q,1984-Q4,1.546616,
FRA,ULC,EMP,PC_CHGPP,Q,1985-Q1,1.146232,
FRA,ULC,EMP,PC_CHGPP,Q,1985-Q2,0.7098984,
FRA,ULC,EMP,PC_CHGPP,Q,1985-Q3,0.6242216,
FRA,ULC,EMP,PC_CHGPP,Q,1985-Q4,1.00306,
FRA,ULC,EMP,PC_CHGPP,Q,1986-Q1,0.6480762,
FRA,ULC,EMP,PC_CHGPP,Q,1986-Q2,0.5916483,
FRA,ULC,EMP,PC_CHGPP,Q,1986-Q3,-0.15815,
FRA,ULC,EMP,PC_CHGPP,Q,1986-Q4,0.3020695,
FRA,ULC,EMP,PC_CHGPP,Q,1987-Q1,1.198533,
FRA,ULC,EMP,PC_CHGPP,Q,1987-Q2,-0.4039086,
FRA,ULC,EMP,PC_CHGPP,Q,1987-Q3,0.4502452,
FRA,ULC,EMP,PC_CHGPP,Q,1987-Q4,-0.1646258,
FRA,ULC,EMP,PC_CHGPP,Q,1988-Q1,0.2060759,
FRA,ULC,EMP,PC_CHGPP,Q,1988-Q2,0.3704144,
FRA,ULC,EMP,PC_CHGPP,Q,1988-Q3,0.09535171,
FRA,ULC,EMP,PC_CHGPP,Q,1988-Q4,0.4287831,
FRA,ULC,EMP,PC_CHGPP,Q,1989-Q1,0.04764275,
FRA,ULC,EMP,PC_CHGPP,Q,1989-Q2,0.8219677,
FRA,ULC,EMP,PC_CHGPP,Q,1989-Q3,-0.03386935,
FRA,ULC,EMP,PC_CHGPP,Q,1989-Q4,0.9419495,
FRA,ULC,EMP,PC_CHGPP,Q,1990-Q1,0.9278314,
FRA,ULC,EMP,PC_CHGPP,Q,1990-Q2,0.9489672,
FRA,ULC,EMP,PC_CHGPP,Q,1990-Q3,0.8031598,
FRA,ULC,EMP,PC_CHGPP,Q,1990-Q4,0.6810892,
FRA,ULC,EMP,PC_CHGPP,Q,1991-Q1,0.7113267,
FRA,ULC,EMP,PC_CHGPP,Q,1991-Q2,0.7636931,
FRA,ULC,EMP,PC_CHGPP,Q,1991-Q3,0.2852492,
FRA,ULC,EMP,PC_CHGPP,Q,1991-Q4,0.7555916,
FRA,ULC,EMP,PC_CHGPP,Q,1992-Q1,0.1300092,
FRA,ULC,EMP,PC_CHGPP,Q,1992-Q2,0.172485,
FRA,ULC,EMP,PC_CHGPP,Q,1992-Q3,0.8272535,
FRA,ULC,EMP,PC_CHGPP,Q,1992-Q4,0.7570127,
FRA,ULC,EMP,PC_CHGPP,Q,1993-Q1,0.9085092,
FRA,ULC,EMP,PC_CHGPP,Q,1993-Q2,-0.1433005,
FRA,ULC,EMP,PC_CHGPP,Q,1993-Q3,-0.2056751,
FRA,ULC,EMP,PC_CHGPP,Q,1993-Q4,0.109928,
FRA,ULC,EMP,PC_CHGPP,Q,1994-Q1,-0.3721852,
FRA,ULC,EMP,PC_CHGPP,Q,1994-Q2,-0.7556357,
FRA,ULC,EMP,PC_CHGPP,Q,1994-Q3,0.21878,
FRA,ULC,EMP,PC_CHGPP,Q,1994-Q4,0.2716462,
FRA,ULC,EMP,PC_CHGPP,Q,1995-Q1,0.06666454,
FRA,ULC,EMP,PC_CHGPP,Q,1995-Q2,0.3822991,
FRA,ULC,EMP,PC_CHGPP,Q,1995-Q3,0.4522769,
FRA,ULC,EMP,PC_CHGPP,Q,1995-Q4,0.3799185,
FRA,ULC,EMP,PC_CHGPP,Q,1996-Q1,0.07799701,
FRA,ULC,EMP,PC_CHGPP,Q,1996-Q2,0.3970237,
FRA,ULC,EMP,PC_CHGPP,Q,1996-Q3,-0.09147544,
FRA,ULC,EMP,PC_CHGPP,Q,1996-Q4,0.04407413,
FRA,ULC,EMP,PC_CHGPP,Q,1997-Q1,0.456152,
FRA,ULC,EMP,PC_CHGPP,Q,1997-Q2,-0.4063875,
FRA,ULC,EMP,PC_CHGPP,Q,1997-Q3,-0.3250355,
FRA,ULC,EMP,PC_CHGPP,Q,1997-Q4,-0.6159064,
FRA,ULC,EMP,PC_CHGPP,Q,1998-Q1,0.1924846,
FRA,ULC,EMP,PC_CHGPP,Q,1998-Q2,0.05217675,
FRA,ULC,EMP,PC_CHGPP,Q,1998-Q3,0.4656772,
FRA,ULC,EMP,PC_CHGPP,Q,1998-Q4,0.1588103,
FRA,ULC,EMP,PC_CHGPP,Q,1999-Q1,0.3568427,
FRA,ULC,EMP,PC_CHGPP,Q,1999-Q2,0.1667067,
FRA,ULC,EMP,PC_CHGPP,Q,1999-Q3,0.08213116,
FRA,ULC,EMP,PC_CHGPP,Q,1999-Q4,0.2034473,
FRA,ULC,EMP,PC_CHGPP,Q,2000-Q1,0.1861593,
FRA,ULC,EMP,PC_CHGPP,Q,2000-Q2,0.136171,
FRA,ULC,EMP,PC_CHGPP,Q,2000-Q3,0.6799362,
FRA,ULC,EMP,PC_CHGPP,Q,2000-Q4,0.6540354,
FRA,ULC,EMP,PC_CHGPP,Q,2001-Q1,-0.0899107,
FRA,ULC,EMP,PC_CHGPP,Q,2001-Q2,1.120409,
FRA,ULC,EMP,PC_CHGPP,Q,2001-Q3,0.600943,
FRA,ULC,EMP,PC_CHGPP,Q,2001-Q4,0.9860566,
FRA,ULC,EMP,PC_CHGPP,Q,2002-Q1,0.6875047,
FRA,ULC,EMP,PC_CHGPP,Q,2002-Q2,0.6700135,
FRA,ULC,EMP,PC_CHGPP,Q,2002-Q3,0.4034438,
FRA,ULC,EMP,PC_CHGPP,Q,2002-Q4,0.6692902,
FRA,ULC,EMP,PC_CHGPP,Q,2003-Q1,0.3763015,
FRA,ULC,EMP,PC_CHGPP,Q,2003-Q2,0.9247478,
FRA,ULC,EMP,PC_CHGPP,Q,2003-Q3,0.2884943,
FRA,ULC,EMP,PC_CHGPP,Q,2003-Q4,-0.1765472,
FRA,ULC,EMP,PC_CHGPP,Q,2004-Q1,0.3335028,
FRA,ULC,EMP,PC_CHGPP,Q,2004-Q2,0.1228817,
FRA,ULC,EMP,PC_CHGPP,Q,2004-Q3,0.3638746,
FRA,ULC,EMP,PC_CHGPP,Q,2004-Q4,0.2994577,
FRA,ULC,EMP,PC_CHGPP,Q,2005-Q1,0.4615799,
FRA,ULC,EMP,PC_CHGPP,Q,2005-Q2,0.8188052,
FRA,ULC,EMP,PC_CHGPP,Q,2005-Q3,0.6973469,
FRA,ULC,EMP,PC_CHGPP,Q,2005-Q4,0.5608796,
FRA,ULC,EMP,PC_CHGPP,Q,2006-Q1,-0.03878513,
FRA,ULC,EMP,PC_CHGPP,Q,2006-Q2,-0.05254221,
FRA,ULC,EMP,PC_CHGPP,Q,2006-Q3,1.164139,
FRA,ULC,EMP,PC_CHGPP,Q,2006-Q4,0.6810578,
FRA,ULC,EMP,PC_CHGPP,Q,2007-Q1,-0.07807034,
FRA,ULC,EMP,PC_CHGPP,Q,2007-Q2,0.01473808,
FRA,ULC,EMP,PC_CHGPP,Q,2007-Q3,0.5598915,
FRA,ULC,EMP,PC_CHGPP,Q,2007-Q4,0.8600962,
FRA,ULC,EMP,PC_CHGPP,Q,2008-Q1,0.613497,
FRA,ULC,EMP,PC_CHGPP,Q,2008-Q2,0.8550011,
FRA,ULC,EMP,PC_CHGPP,Q,2008-Q3,0.9415686,
FRA,ULC,EMP,PC_CHGPP,Q,2008-Q4,1.279703,
FRA,ULC,EMP,PC_CHGPP,Q,2009-Q1,1.182375,
FRA,ULC,EMP,PC_CHGPP,Q,2009-Q2,0.2043439,
FRA,ULC,EMP,PC_CHGPP,Q,2009-Q3,0.4817751,
FRA,ULC,EMP,PC_CHGPP,Q,2009-Q4,0.3609878,
FRA,ULC,EMP,PC_CHGPP,Q,2010-Q1,0.2881435,
FRA,ULC,EMP,PC_CHGPP,Q,2010-Q2,0.2333588,
FRA,ULC,EMP,PC_CHGPP,Q,2010-Q3,0.05081369,
FRA,ULC,EMP,PC_CHGPP,Q,2010-Q4,0.06429368,
FRA,ULC,EMP,PC_CHGPP,Q,2011-Q1,-0.07160585,
FRA,ULC,EMP,PC_CHGPP,Q,2011-Q2,0.6501141,
FRA,ULC,EMP,PC_CHGPP,Q,2011-Q3,0.2970534,
FRA,ULC,EMP,PC_CHGPP,Q,2011-Q4,0.5895864,
FRA,ULC,EMP,PC_CHGPP,Q,2012-Q1,0.5192978,
FRA,ULC,EMP,PC_CHGPP,Q,2012-Q2,0.6118994,
FRA,ULC,EMP,PC_CHGPP,Q,2012-Q3,0.4832264,
FRA,ULC,EMP,PC_CHGPP,Q,2012-Q4,0.5891634,
FRA,ULC,EMP,PC_CHGPP,Q,2013-Q1,0.2590785,
FRA,ULC,EMP,PC_CHGPP,Q,2013-Q2,0.01135997,
FRA,ULC,EMP,PC_CHGPP,Q,2013-Q3,0.5805387,
FRA,ULC,EMP,PC_CHGPP,Q,2013-Q4,-0.03777901,
FRA,ULC,EMP,PC_CHGPP,Q,2014-Q1,0.2943186,
FRA,ULC,EMP,PC_CHGPP,Q,2014-Q2,0.1948094,
FRA,ULC,EMP,PC_CHGPP,Q,2014-Q3,-0.08605625,
FRA,ULC,EMP,PC_CHGPP,Q,2014-Q4,0.1799457,
FRA,ULC,EMP,PC_CHGPP,Q,2015-Q1,-0.2817187,
FRA,ULC,EMP,PC_CHGPP,Q,2015-Q2,0.4483761,
FRA,ULC,EMP,PC_CHGPP,Q,2015-Q3,0.06312428,
FRA,ULC,EMP,PC_CHGPP,Q,2015-Q4,0.1241574,
FRA,ULC,EMP,PC_CHGPP,Q,2016-Q1,-0.2699226,
FRA,ULC,EMP,PC_CHGPP,Q,2016-Q2,0.3510893,
FRA,ULC,EMP,PC_CHGPP,Q,2016-Q3,0.3986435,
FRA,ULC,EMP,PC_CHGPP,Q,2016-Q4,0.01417002,
FRA,ULC,EMP,PC_CHGPP,Q,2017-Q1,0.2234903,
FRA,ULC,EMP,PC_CHGPP,Q,2017-Q2,0.09666207,
FRA,ULC,EMP,PC_CHGPP,Q,2017-Q3,0.01476572,
FRA,ULC,EMP,PC_CHGPP,Q,2017-Q4,0.1318062,
FRA,ULC,EMP,PC_CHGPP,Q,2018-Q1,0.6765186,
FRA,ULC,EMP,IDX2010,A,1949,5.932372,
FRA,ULC,EMP,IDX2010,A,1950,6.075434,
FRA,ULC,EMP,IDX2010,A,1951,7.243611,
FRA,ULC,EMP,IDX2010,A,1952,8.351175,
FRA,ULC,EMP,IDX2010,A,1953,8.352026,
FRA,ULC,EMP,IDX2010,A,1954,8.464262,
FRA,ULC,EMP,IDX2010,A,1955,8.599407,
FRA,ULC,EMP,IDX2010,A,1956,9.119527,
FRA,ULC,EMP,IDX2010,A,1957,9.503158,
FRA,ULC,EMP,IDX2010,A,1958,10.46352,
FRA,ULC,EMP,IDX2010,A,1959,11.17428,
FRA,ULC,EMP,IDX2010,A,1960,11.19894,
FRA,ULC,EMP,IDX2010,A,1961,11.79421,
FRA,ULC,EMP,IDX2010,A,1962,12.40493,
FRA,ULC,EMP,IDX2010,A,1963,13.20305,
FRA,ULC,EMP,IDX2010,A,1964,13.65885,
FRA,ULC,EMP,IDX2010,A,1965,13.96108,
FRA,ULC,EMP,IDX2010,A,1966,14.182,
FRA,ULC,EMP,IDX2010,A,1967,14.51415,
FRA,ULC,EMP,IDX2010,A,1968,15.5232,
FRA,ULC,EMP,IDX2010,A,1969,16.35842,
FRA,ULC,EMP,IDX2010,A,1970,17.30308,
FRA,ULC,EMP,IDX2010,A,1971,18.37129,
FRA,ULC,EMP,IDX2010,A,1972,19.4521,
FRA,ULC,EMP,IDX2010,A,1973,20.87467,
FRA,ULC,EMP,IDX2010,A,1974,23.77249,
FRA,ULC,EMP,IDX2010,A,1975,28.23247,
FRA,ULC,EMP,IDX2010,A,1976,31.30402,
FRA,ULC,EMP,IDX2010,A,1977,34.23788,
FRA,ULC,EMP,IDX2010,A,1978,37.12057,
FRA,ULC,EMP,IDX2010,A,1979,40.60571,
FRA,ULC,EMP,IDX2010,A,1980,46.21683,
FRA,ULC,EMP,IDX2010,A,1981,51.78405,
FRA,ULC,EMP,IDX2010,A,1982,57.75466,
FRA,ULC,EMP,IDX2010,A,1983,62.53322,
FRA,ULC,EMP,IDX2010,A,1984,65.88681,
FRA,ULC,EMP,IDX2010,A,1985,68.37077,
FRA,ULC,EMP,IDX2010,A,1986,69.97408,
FRA,ULC,EMP,IDX2010,A,1987,70.93621,
FRA,ULC,EMP,IDX2010,A,1988,71.39023,
FRA,ULC,EMP,IDX2010,A,1989,72.35429,
FRA,ULC,EMP,IDX2010,A,1990,74.62844,
FRA,ULC,EMP,IDX2010,A,1991,76.71164,
FRA,ULC,EMP,IDX2010,A,1992,78.07153,
FRA,ULC,EMP,IDX2010,A,1993,79.44158,
FRA,ULC,EMP,IDX2010,A,1994,78.79224,
FRA,ULC,EMP,IDX2010,A,1995,79.42271,
FRA,ULC,EMP,IDX2010,A,1996,80.17673,
FRA,ULC,EMP,IDX2010,A,1997,80.11255,
FRA,ULC,EMP,IDX2010,A,1998,79.93222,
FRA,ULC,EMP,IDX2010,A,1999,80.68475,
FRA,ULC,EMP,IDX2010,A,2000,81.51728,
FRA,ULC,EMP,IDX2010,A,2001,83.29336,
FRA,ULC,EMP,IDX2010,A,2002,85.71451,
FRA,ULC,EMP,IDX2010,A,2003,87.47535,
FRA,ULC,EMP,IDX2010,A,2004,88.28598,
FRA,ULC,EMP,IDX2010,A,2005,90.06812,
FRA,ULC,EMP,IDX2010,A,2006,91.55833,
FRA,ULC,EMP,IDX2010,A,2007,92.94165,
FRA,ULC,EMP,IDX2010,A,2008,95.74012,
FRA,ULC,EMP,IDX2010,A,2009,98.94079,
FRA,ULC,EMP,IDX2010,A,2010,100,
FRA,ULC,EMP,IDX2010,A,2011,100.8465,
FRA,ULC,EMP,IDX2010,A,2012,103.0021,
FRA,ULC,EMP,IDX2010,A,2013,104.4332,
FRA,ULC,EMP,IDX2010,A,2014,105.1724,
FRA,ULC,EMP,IDX2010,A,2015,105.4427,
FRA,ULC,EMP,IDX2010,A,2016,105.8989,
FRA,ULC,EMP,IDX2010,A,2017,106.5711,
GRC,ULC,HRWKD,PC_CHGPP,A,1996,5.704646,
GRC,ULC,HRWKD,PC_CHGPP,A,1997,8.458621,
GRC,ULC,HRWKD,PC_CHGPP,A,1998,6.344879,
GRC,ULC,HRWKD,PC_CHGPP,A,1999,2.981818,
GRC,ULC,HRWKD,PC_CHGPP,A,2000,1.793139,
GRC,ULC,HRWKD,PC_CHGPP,A,2001,1.658013,
GRC,ULC,HRWKD,PC_CHGPP,A,2002,9.025323,
GRC,ULC,HRWKD,PC_CHGPP,A,2003,3.094584,
GRC,ULC,HRWKD,PC_CHGPP,A,2004,1.893847,
GRC,ULC,HRWKD,PC_CHGPP,A,2005,6.124092,
GRC,ULC,HRWKD,PC_CHGPP,A,2006,-0.582025,
GRC,ULC,HRWKD,PC_CHGPP,A,2007,1.781548,
GRC,ULC,HRWKD,PC_CHGPP,A,2008,5.396895,
GRC,ULC,HRWKD,PC_CHGPP,A,2009,6.684967,
GRC,ULC,HRWKD,PC_CHGPP,A,2010,2.505722,
GRC,ULC,HRWKD,PC_CHGPP,A,2011,-0.261838,
GRC,ULC,HRWKD,PC_CHGPP,A,2012,-1.403535,
GRC,ULC,HRWKD,PC_CHGPP,A,2013,-6.252497,
GRC,ULC,HRWKD,PC_CHGPP,A,2014,-2.160773,
GRC,ULC,HRWKD,PC_CHGPP,A,2015,-0.387271,
GRC,ULC,HRWKD,PC_CHGPP,A,2016,-0.840751,
GRC,ULC,HRWKD,PC_CHGPP,A,2017,0.818864,
IRL,ULC,EMP,PC_CHGPP,A,1996,0.252017,
IRL,ULC,EMP,PC_CHGPP,A,1997,0.6716508,
IRL,ULC,EMP,PC_CHGPP,A,1998,6.194274,
IRL,ULC,EMP,PC_CHGPP,A,1999,1.076232,
IRL,ULC,EMP,PC_CHGPP,A,2000,3.206811,
IRL,ULC,EMP,PC_CHGPP,A,2001,4.979565,
IRL,ULC,EMP,PC_CHGPP,A,2002,0.4923162,
IRL,ULC,EMP,PC_CHGPP,A,2003,5.203446,
IRL,ULC,EMP,PC_CHGPP,A,2004,1.887635,
IRL,ULC,EMP,PC_CHGPP,A,2005,4.1237,
IRL,ULC,EMP,PC_CHGPP,A,2006,3.532825,
IRL,ULC,EMP,PC_CHGPP,A,2007,4.951133,
IRL,ULC,EMP,PC_CHGPP,A,2008,7.563148,
IRL,ULC,EMP,PC_CHGPP,A,2009,-4.469699,
IRL,ULC,EMP,PC_CHGPP,A,2010,-9.046762,
IRL,ULC,EMP,PC_CHGPP,A,2011,-2.483872,
IRL,ULC,EMP,PC_CHGPP,A,2012,-0.2901358,
IRL,ULC,EMP,PC_CHGPP,A,2013,0.9682409,
IRL,ULC,EMP,PC_CHGPP,A,2014,-4.425684,
IRL,ULC,EMP,PC_CHGPP,A,2015,-16.57798,
IRL,ULC,EMP,PC_CHGPP,A,2016,-0.05908137,
IRL,ULC,EMP,PC_CHGPP,A,2017,-2.697406,
ISR,ULC,EMP,PC_CHGPP,A,1996,12.54411,
ISR,ULC,EMP,PC_CHGPP,A,1997,7.031493,
ISR,ULC,EMP,PC_CHGPP,A,1998,7.00902,
ISR,ULC,EMP,PC_CHGPP,A,1999,5.581354,
ISR,ULC,EMP,PC_CHGPP,A,2000,0.7910277,
ISR,ULC,EMP,PC_CHGPP,A,2001,4.484208,
ISR,ULC,EMP,PC_CHGPP,A,2002,1.269239,
ISR,ULC,EMP,PC_CHGPP,A,2003,-2.707189,
ISR,ULC,EMP,PC_CHGPP,A,2004,-2.316873,
ISR,ULC,EMP,PC_CHGPP,A,2005,1.388307,
ISR,ULC,EMP,PC_CHGPP,A,2006,3.819005,
ISR,ULC,EMP,PC_CHGPP,A,2007,0.7719547,
ISR,ULC,EMP,PC_CHGPP,A,2008,3.176474,
ISR,ULC,EMP,PC_CHGPP,A,2009,-0.03665917,
ISR,ULC,EMP,PC_CHGPP,A,2010,1.465995,
ISR,ULC,EMP,PC_CHGPP,A,2011,1.736492,
ISR,ULC,EMP,PC_CHGPP,A,2012,4.232768,
ISR,ULC,EMP,PC_CHGPP,A,2013,0.6298772,
ISR,ULC,EMP,PC_CHGPP,A,2014,0.1473363,
ISR,ULC,EMP,PC_CHGPP,A,2015,2.652915,
ISR,ULC,EMP,PC_CHGPP,A,2016,1.597138,
ISR,ULC,EMP,PC_CHGPP,A,2017,2.023078,
CZE,ULC,EMP,PC_CHGPP,A,1997,10.38572,
CZE,ULC,EMP,PC_CHGPP,A,1998,6.910012,
CZE,ULC,EMP,PC_CHGPP,A,1999,2.577316,
CZE,ULC,EMP,PC_CHGPP,A,2000,1.869297,
CZE,ULC,EMP,PC_CHGPP,A,2001,5.026865,
CZE,ULC,EMP,PC_CHGPP,A,2002,6.813537,
CZE,ULC,EMP,PC_CHGPP,A,2003,3.167467,
CZE,ULC,EMP,PC_CHGPP,A,2004,2.795472,
CZE,ULC,EMP,PC_CHGPP,A,2005,-0.6386285,
CZE,ULC,EMP,PC_CHGPP,A,2006,0.3067775,
CZE,ULC,EMP,PC_CHGPP,A,2007,2.622487,
CZE,ULC,EMP,PC_CHGPP,A,2008,3.755271,
CZE,ULC,EMP,PC_CHGPP,A,2009,2.426342,
CZE,ULC,EMP,PC_CHGPP,A,2010,0.2646643,
CZE,ULC,EMP,PC_CHGPP,A,2011,0.6621171,
CZE,ULC,EMP,PC_CHGPP,A,2012,2.930692,
CZE,ULC,EMP,PC_CHGPP,A,2013,0.5447145,
CZE,ULC,EMP,PC_CHGPP,A,2014,0.4255168,
CZE,ULC,EMP,PC_CHGPP,A,2015,-0.8963043,
CZE,ULC,EMP,PC_CHGPP,A,2016,3.184973,
CZE,ULC,EMP,PC_CHGPP,A,2017,3.407579,
OECD,ULC,EMP,PC_CHGPY,Q,1996-Q1,1.412073,
OECD,ULC,EMP,PC_CHGPY,Q,1996-Q2,1.178542,
OECD,ULC,EMP,PC_CHGPY,Q,1996-Q3,1.508414,
OECD,ULC,EMP,PC_CHGPY,Q,1996-Q4,1.292699,
OECD,ULC,EMP,PC_CHGPY,Q,1997-Q1,1.796661,
OECD,ULC,EMP,PC_CHGPY,Q,1997-Q2,1.776979,
OECD,ULC,EMP,PC_CHGPY,Q,1997-Q3,1.430753,
OECD,ULC,EMP,PC_CHGPY,Q,1997-Q4,1.31556,
OECD,ULC,EMP,PC_CHGPY,Q,1998-Q1,1.215224,
OECD,ULC,EMP,PC_CHGPY,Q,1998-Q2,1.915587,
OECD,ULC,EMP,PC_CHGPY,Q,1998-Q3,1.743024,
OECD,ULC,EMP,PC_CHGPY,Q,1998-Q4,1.54851,
OECD,ULC,EMP,PC_CHGPY,Q,1999-Q1,1.302751,
OECD,ULC,EMP,PC_CHGPY,Q,1999-Q2,0.9858995,
OECD,ULC,EMP,PC_CHGPY,Q,1999-Q3,0.8608837,
OECD,ULC,EMP,PC_CHGPY,Q,1999-Q4,1.134613,
OECD,ULC,EMP,PC_CHGPY,Q,2000-Q1,1.90273,
OECD,ULC,EMP,PC_CHGPY,Q,2000-Q2,1.273454,
OECD,ULC,EMP,PC_CHGPY,Q,2000-Q3,2.378891,
OECD,ULC,EMP,PC_CHGPY,Q,2000-Q4,2.220232,
OECD,ULC,EMP,PC_CHGPY,Q,2001-Q1,2.181361,
OECD,ULC,EMP,PC_CHGPY,Q,2001-Q2,2.294716,
OECD,ULC,EMP,PC_CHGPY,Q,2001-Q3,1.422298,
OECD,ULC,EMP,PC_CHGPY,Q,2001-Q4,1.339269,
OECD,ULC,EMP,PC_CHGPY,Q,2002-Q1,0.3210663,
OECD,ULC,EMP,PC_CHGPY,Q,2002-Q2,0.3594423,
OECD,ULC,EMP,PC_CHGPY,Q,2002-Q3,0.2805435,
OECD,ULC,EMP,PC_CHGPY,Q,2002-Q4,0.633702,
OECD,ULC,EMP,PC_CHGPY,Q,2003-Q1,1.03792,
OECD,ULC,EMP,PC_CHGPY,Q,2003-Q2,1.387383,
OECD,ULC,EMP,PC_CHGPY,Q,2003-Q3,1.325234,
OECD,ULC,EMP,PC_CHGPY,Q,2003-Q4,0.8971932,
OECD,ULC,EMP,PC_CHGPY,Q,2004-Q1,0.4711637,
OECD,ULC,EMP,PC_CHGPY,Q,2004-Q2,0.9296871,
OECD,ULC,EMP,PC_CHGPY,Q,2004-Q3,1.587246,
OECD,ULC,EMP,PC_CHGPY,Q,2004-Q4,1.852936,
OECD,ULC,EMP,PC_CHGPY,Q,2005-Q1,1.943621,
OECD,ULC,EMP,PC_CHGPY,Q,2005-Q2,1.459853,
OECD,ULC,EMP,PC_CHGPY,Q,2005-Q3,0.9724966,
OECD,ULC,EMP,PC_CHGPY,Q,2005-Q4,1.208496,
OECD,ULC,EMP,PC_CHGPY,Q,2006-Q1,1.585034,
OECD,ULC,EMP,PC_CHGPY,Q,2006-Q2,1.736716,
OECD,ULC,EMP,PC_CHGPY,Q,2006-Q3,1.997966,
OECD,ULC,EMP,PC_CHGPY,Q,2006-Q4,2.255963,
OECD,ULC,EMP,PC_CHGPY,Q,2007-Q1,2.532314,
OECD,ULC,EMP,PC_CHGPY,Q,2007-Q2,2.443028,
OECD,ULC,EMP,PC_CHGPY,Q,2007-Q3,2.146239,
OECD,ULC,EMP,PC_CHGPY,Q,2007-Q4,1.829231,
OECD,ULC,EMP,PC_CHGPY,Q,2008-Q1,1.990994,
OECD,ULC,EMP,PC_CHGPY,Q,2008-Q2,2.256666,
OECD,ULC,EMP,PC_CHGPY,Q,2008-Q3,2.791591,
OECD,ULC,EMP,PC_CHGPY,Q,2008-Q4,4.070925,
OECD,ULC,EMP,PC_CHGPY,Q,2009-Q1,3.238466,
OECD,ULC,EMP,PC_CHGPY,Q,2009-Q2,2.469647,
OECD,ULC,EMP,PC_CHGPY,Q,2009-Q3,1.452987,
OECD,ULC,EMP,PC_CHGPY,Q,2009-Q4,-0.4620137,
OECD,ULC,EMP,PC_CHGPY,Q,2010-Q1,-0.8825296,
OECD,ULC,EMP,PC_CHGPY,Q,2010-Q2,-0.5797037,
OECD,ULC,EMP,PC_CHGPY,Q,2010-Q3,-0.4425897,
OECD,ULC,EMP,PC_CHGPY,Q,2010-Q4,-0.1512029,
OECD,ULC,EMP,PC_CHGPY,Q,2011-Q1,1.127929,
OECD,ULC,EMP,PC_CHGPY,Q,2011-Q2,1.215577,
OECD,ULC,EMP,PC_CHGPY,Q,2011-Q3,1.376535,
OECD,ULC,EMP,PC_CHGPY,Q,2011-Q4,1.081079,
OECD,ULC,EMP,PC_CHGPY,Q,2012-Q1,1.031977,
OECD,ULC,EMP,PC_CHGPY,Q,2012-Q2,1.21354,
OECD,ULC,EMP,PC_CHGPY,Q,2012-Q3,1.500672,
OECD,ULC,EMP,PC_CHGPY,Q,2012-Q4,2.800473,
OECD,ULC,EMP,PC_CHGPY,Q,2013-Q1,1.100501,
